stable_id,niche,business_name,published_business_phone,city,county,state,lead_class,website_state,candidate_website_url,status,first_seen
google_maps:data_id:0x54c00391c89e2521:0x30b8470cb26a4d31,car-detailers,Capitol city auto spa LLC,+1-503-851-7741,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bff9b6240f7a45:0x1a65f2f34208073a,car-detailers,Detailed Automotives Car Detailing Salem,+1-971-372-8121,Keizer,Marion,OR,B,functional_with_objective_deficiency,http://detailedautomotives.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6bd2946d78f56f87:0x47f2b37efd5e1bda,car-detailers,Diamond Detailing.co,+1-971-341-5223,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bffff171898e87:0xa3b1b5fa1fc10f7a,car-detailers,DriveTime Detailing,+1-503-378-7976,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x2c6a0b40b63a155d:0x501c4ed5e770fbc0,car-detailers,EP Professional Car Detail,+1-971-240-0164,Keizer,Marion,OR,B,functional_with_objective_deficiency,https://www.epcardetail.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bffd9bd647f4a5:0x3200ea9cebebfe4a,car-detailers,Fine Touch Detailing LLC,+1-503-931-5646,Keizer,Marion,OR,B,functional_with_objective_deficiency,https://www.finetouchdetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bffe4d341d103b:0x9c828a863604997a,car-detailers,G&G Supply Co. / G&G Auto Care Supply Inc.,+1-503-362-1326,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfffdaac0c544f:0x9506ac18081cc4b3,car-detailers,Galaxy Cleaning Legends LLC,+1-907-350-3704,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4bc83518390224e5:0x7a06526cadae5173,car-detailers,Garcia's Auto Detailing,+1-503-572-1391,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff53adc8fb1d:0xd773b4534d48886a,car-detailers,Gary’s Auto Detailing,+1-971-304-9697,Keizer,Polk,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54c00110a84661e5:0xa4cd71eb4f8b390c,car-detailers,GoDetail Mobile Car Detailing Salem,+1-971-374-5757,Keizer,Marion,OR,A,broken_or_unreachable,https://www.godetail.com/salem/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff46e3ba2a05:0xdbdb32febc6efbf4,car-detailers,Grease Monkey Detailing,+1-503-269-0202,Keizer,Clackamas,OR,REVIEW,automated_audit_inconclusive,https://greasemonkeydetailing.com/?utm_campaign=gmb,exported_2026-08-17,2026-08-16
google_maps:data_id:0xa66d758e148709f7:0xc389fe6be1923491,car-detailers,GreenState Mobile Detail LLC,+1-503-510-9499,Keizer,Marion,OR,B,functional_with_objective_deficiency,https://greenstatemobiledetail.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6752072a7c320007:0x8e3e13da3eda7670,car-detailers,Hidalgo Details,+1-971-218-0029,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x5495552ffd47b26f:0x8f8d764c780399b3,car-detailers,JR’s Elite Detailing,+1-503-881-6821,Keizer,Marion,OR,A,third_party_only,https://linktr.ee/jrselitedetailing06,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54955764d99112a3:0x64b5e05aa035b4e4,car-detailers,KC AUTO DETAIL,+1-541-310-6611,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x8c047ad89e9629f7:0x4b362edd44a107cd,car-detailers,Keizer Mobile Detailing,+1-971-286-5503,Keizer,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.keizermobiledetailing.com/,discovered,2026-08-16
google_maps:data_id:0x549555a3f2082f3f:0x6392a52ba8b19ada,car-detailers,Keizer One Car Detail,+1-503-779-7488,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4d2fda11df951de9:0x522f81a13d6ef314,car-detailers,Keptcar,+1-503-512-6942,Keizer,Yamhill,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.keptcar.com/,discovered,2026-08-16
google_maps:data_id:0x54955560197ce07d:0xd07cef4065ff7d20,car-detailers,Keptcar,+1-503-512-6942,Keizer,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.keptcar.com/,discovered,2026-08-16
google_maps:data_id:0x54bfff95f89d129b:0x535b5a8571032b7d,car-detailers,LR Details,+1-503-489-3502,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xaaadb509dc03619f:0xd49a049e6a5e5377,car-detailers,MKM Auto Vehicle Detailing,+1-503-798-7373,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa3e94974d9366403:0xda09f1f1689c0cd1,car-detailers,Mad Science Detail | Mobile Automotive Detailing,+1-971-382-4916,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54955560197ce07d:0x7c28ab496656fe6f,car-detailers,Mateo Mobile Detailing,+1-503-512-6942,Keizer,Polk,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.keptcar.com/,discovered,2026-08-16
google_maps:data_id:0xac282aeb58d27c07:0x139ebc711abedaba,car-detailers,Northwest Shine Mobile,+1-541-740-6764,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff1ff087c44b:0x524cd64f36b3d420,car-detailers,Platinum detailing,+1-971-468-8625,Keizer,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://platinumdetailingsalem.com/,discovered,2026-08-16
google_maps:data_id:0x86b7fccec5ab7df7:0xf24c3c2a1df5f79e,car-detailers,Polished Mobile Detailing,+1-503-877-4892,Keizer,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,http://polishedmobiledetailing.net/,discovered,2026-08-16
google_maps:data_id:0x54bffd9f6d3e4307:0x42e911e4453bc475,car-detailers,Prime Shine Car Detailing Of Hayesville,+1-971-387-7025,Keizer,Marion,OR,B,functional_with_objective_deficiency,https://primeshinemobileautodetailingsalem.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff61891b3035:0xa6763eace193d5eb,car-detailers,Prime Shine Car Detailing Of Keizer,+1-971-385-5200,Keizer,Marion,OR,B,functional_with_objective_deficiency,https://primeshinemobileautodetailingsalem.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfffa7e846b831:0x550daa812463f249,car-detailers,Prime Shine Car Detailing Of West Salem,+1-971-626-4220,Keizer,Polk,OR,REVIEW,automated_audit_inconclusive,https://primeshinemobileautodetailingsalem.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff5b411c2f6d:0x9fc6a1af65ad5d31,car-detailers,Primos Detail Inc,+1-971-720-8637,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bffe176020d797:0x2d415a0be8c59f3,car-detailers,Pro-Shine Mobile Auto Detail,+1-503-269-4499,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x462e58efc13d546b:0xf40a36c8a66363c0,car-detailers,RH Auto Detailing,+1-503-990-2904,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x252e9d40c314d78f:0xe18a16237b7a8249,car-detailers,RH Auto Detailing,+1-503-990-2904,Keizer,Marion,OR,A,no_website_link_listed,,discovered,2026-08-16
google_maps:data_id:0xa3ac4b66046e3d13:0x944b0d17b076a3e0,car-detailers,Red Line Detailing,+1-971-374-4365,Keizer,Marion,OR,REVIEW,automated_audit_inconclusive,http://redlinedetailing.org/,exported_2026-08-17,2026-08-16
google_maps:data_id:0x80942d4b99a7c057:0xfb7eae345fcc09aa,car-detailers,Rinse in Peace Detailing,+1-971-212-8000,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa61dfd8e42f2e64d:0x1413b8d0fc9a5f6f,car-detailers,Royal Auto Care,+1-971-304-8462,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4fbfb0f95d226b89:0x2945e878445c5320,car-detailers,Royal Auto Spa,+1-971-720-2333,Keizer,Polk,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.royalautospallc.com/,discovered,2026-08-16
google_maps:data_id:0x54bffe155f978937:0x345f1e957baba1e9,car-detailers,Rugged Cross Auto Detail,+1-503-930-7649,Keizer,Marion,OR,B,functional_with_objective_deficiency,http://ruggedcrossautodetail.net/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff55415b0c31:0xc21db93e2d68213f,car-detailers,S.C.A. Detailing,+1-503-765-6213,Keizer,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.scadetailing.com/,discovered,2026-08-16
google_maps:data_id:0x63fb4c6c137e387f:0xf353077df0b56cb0,car-detailers,Shine n Go Mobile Detailing Keizer/Salem,+1-503-752-4020,Keizer,Marion,OR,A,third_party_only,https://www.instagram.com/shinengo_mobiledetailing/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x871d3e7eda3ab5d7:0x26acd97675885dd0,car-detailers,StreetShineMobileDetailing,+1-503-930-2742,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x44f68a2ff6a6f2bb:0x291a4f3ec590e713,car-detailers,That One Detailing Guy,+1-503-567-5396,Keizer,Marion,OR,A,broken_or_unreachable,https://www.thatonedetailingguy.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff4cdc215a3b:0x8c911efed45203a3,car-detailers,Ultimate Auto Detail,+1-503-375-0526,Keizer,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://theultimateautodetail.com/,discovered,2026-08-16
google_maps:data_id:0x54bffc4d6c58759b:0x9ad69d8655b6bec0,car-detailers,VRC Choppers,+1-503-362-3050,Keizer,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bffe934b13cd83:0x395e7cb75cb31712,car-detailers,Willamette Auto Detail,+1-503-585-6681,Keizer,Marion,OR,B,functional_with_objective_deficiency,http://www.willametteautodetail.com/,discovered,2026-08-16
google_maps:data_id:0x54bfff48fc004a4d:0xebbfc6f7f84a6d90,car-detailers,Xpress Auto Detail,+1-503-585-6681,Keizer,Marion,OR,A,no_website_link_listed,http://www.willametteautodetail.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfffdd94045553:0xac19d8d157cfa1ea,car-detailers,Zenith Auto Detailing,+1-503-523-7875,Keizer,Polk,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bff9193fa652ff:0x31a8b725d4284332,car-detailers,Adams Detailing Spa,+1-503-509-8109,Salem,Marion,OR,A,broken_or_unreachable,http://adamsdetailingspa.com/?utm_source=gmb&utm_medium=referral,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff8f764b7eab:0x27107e155f7f437d,car-detailers,CHN auto detailing,+1-971-443-0124,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff8e75141871:0xe38ff6ed908aa851,car-detailers,Car Perfection By Steve,+1-503-581-0813,Salem,Crook,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x432035e7d9694fd:0x210888e4b37a3fbc,car-detailers,Code Auto Spa & Detail LLC,+1-541-801-1779,Salem,Polk,OR,B,functional_with_objective_deficiency,https://codeautospa.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff481b7ed1c7:0x689898c66afc382e,car-detailers,D'stopnotchmobiledetail,+1-503-931-9039,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54c00553831097bb:0xfe5f10edb083aa80,car-detailers,Detailing Bee,+1-503-942-3621,Salem,Polk,OR,B,functional_with_objective_deficiency,https://sites.google.com/view/detailingbeejason/home,exported_2026-08-16,2026-08-16
google_maps:data_id:0x62baa0234e74195b:0xd3154ea0e9b2b7f,car-detailers,Diamond H20 Interior & Exterior Detailing,+1-971-453-2568,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x808597feabbd5f73:0xd8fa16fb40b1ab16,car-detailers,Doctor Detail,+1-503-989-8296,Salem,Multnomah,OR,B,functional_with_objective_deficiency,http://doctordetailauto.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x80fff0e113c46ee9:0xf369f5aebdeb8c9f,car-detailers,Dr. Shine Mobile Detailing,+1-503-551-6568,Salem,Polk,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bffff701a18b95:0x4361d7e48e59c9ed,car-detailers,E&E Auto Detailing,+1-971-388-4543,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54c007dd82ab760b:0x68ef8313be3bcae5,car-detailers,Express Shine Auto Detailing Salem,+1-503-300-9631,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54c00797c0b05c07:0x8a991edeb66f73a1,car-detailers,Forever Young Mobile Detailing LLC,+1-971-600-1533,Salem,Marion,OR,B,functional_with_objective_deficiency,https://foreveryoungmobiledetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54c001002a635e9d:0xaab6bb00924e3dc8,car-detailers,Franco Signature Detail,+1-971-990-9416,Salem,Marion,OR,B,functional_with_objective_deficiency,http://francosignaturedetail.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bff91d39d4ec15:0xdc1c11f281bc478f,car-detailers,G&K Auto Detailing,+1-503-509-5378,Salem,Marion,OR,A,broken_or_unreachable,https://www.gkautodetailing.services/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x10cddd9bd1a7a9d:0x7b3157fe53c091bc,car-detailers,Illumine Auto Detailing,+1-503-409-7415,Salem,Marion,OR,A,broken_or_unreachable,http://www.illumineautodetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xafc08623ba1f83e1:0x8ab4fd5427b0d25c,car-detailers,J&S Mobile Detailing,+1-503-877-2679,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x47f4724da63e4d4f:0xc4f386bc2a78ad8b,car-detailers,Lowery Auto Detail,+1-406-239-1446,Salem,Marion,OR,REVIEW,automated_audit_inconclusive,http://www.loweryautodetail.com/,exported_2026-08-17,2026-08-16
google_maps:data_id:0x867ade56a92e7b19:0x6af37cc5167b5120,car-detailers,Luxury Experience Mobile Detailing LLC,+1-503-990-1763,Salem,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://luxurydetailpro.com/,discovered,2026-08-16
google_maps:data_id:0x54c03fdd1c892c6b:0x1aa6de4d38a225cb,car-detailers,MCC Detailing,+1-971-218-9383,Salem,Marion,OR,A,third_party_only,https://m.facebook.com/Mccdetail/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x46b27389700fe6f9:0x4a422f6c2a41d3f,car-detailers,Mobile Precision Detailing,+1-503-385-3896,Salem,Marion,OR,B,functional_with_objective_deficiency,https://www.mobileprecisiondetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0xc5784ef91290a51:0x14eeb1e890d1ca13,car-detailers,Mulcare Autocare,+1-503-480-4806,Salem,Yamhill,OR,A,broken_or_unreachable,https://www.mulcareautocare.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x571daaa177f119f:0x9166f22add82721a,car-detailers,NVS Auto Spa,+1-503-303-3760,Salem,Marion,OR,B,functional_with_objective_deficiency,http://www.nvsautospa.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x6edae9cd0712e357:0x20b4f73d2451304f,car-detailers,P&C Auto Care,+1-503-702-2374,Salem,Marion,OR,B,functional_with_objective_deficiency,https://pcautocare.my.canva.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54c00171ce8c0ad5:0x5acdb3a6e09197da,car-detailers,Precision Auto Detailing,+1-503-406-8805,Salem,Marion,OR,A,broken_or_unreachable,http://preautodetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bff9b9382b2127:0xacc92843b19e4129,car-detailers,Prime Shine Car Detailing,+1-971-458-1186,Salem,Marion,OR,B,functional_with_objective_deficiency,https://primeshinemobileautodetailingsalem.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff63d40c0a2f:0x8413e242d37a9d7f,car-detailers,Prime Shine Car Detailing,+1-971-395-5831,Salem,Marion,OR,REVIEW,automated_audit_inconclusive,https://primeshinemobileautodetailingsalem.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54c001a22d889dc9:0x4efd300ce0324941,car-detailers,Prime Shine Car Detailing Of South Salem,+1-503-831-9741,Salem,Marion,OR,B,functional_with_objective_deficiency,https://primeshinemobileautodetailingsalem.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bfff9c6457e003:0xf1d0371e14bbf2ff,car-detailers,Pro-Tek Auto detail,+1-503-454-8075,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bffee6aaaaaaab:0xef8fe6ce87af7ed3,car-detailers,R M Aufdemberg Company,+1-503-362-5322,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x2f7d7c7730103bb:0xf54b87360ab6c5da,car-detailers,Reflection Auto,+1-541-690-4211,Salem,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://refelctionsauto.lovable.app/#top,discovered,2026-08-16
google_maps:data_id:0x475b05634840abd3:0xc169429c62cb6b67,car-detailers,Reshine NW LLC,+1-971-701-8668,Salem,Marion,OR,B,functional_with_objective_deficiency,https://sites.google.com/view/reshine-nw-llc/home,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bff9f53b323cad:0x1d5a45f0360e73d6,car-detailers,Roberto’s Auto Detail,+1-503-983-2877,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xcac643395e260e9:0xbe462953df7eb5a,car-detailers,Royal Reflections Auto Detailing,+1-971-718-8159,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bffed450c09dfd:0xf09670a54db18889,car-detailers,Safe Auto Detail,+1-503-851-9030,Salem,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x639a6a5b0dc47c9b:0x8fff44fa42408cd4,car-detailers,Sando Detail,+1-503-428-7592,Salem,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,http://sandodetail.com/,discovered,2026-08-16
google_maps:data_id:0x2cad7751d963e1c7:0x1c9cccc680901b06,car-detailers,Smith Family Detail Company,+1-503-462-9834,Salem,Clackamas,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x66d45f36ba4ad831:0x53b68cc146aab715,car-detailers,StreetShine Mobile Detailing,+1-503-930-2742,Salem,Marion,OR,A,no_website_link_listed,,discovered,2026-08-16
google_maps:data_id:0x54bfff0814ae5745:0x5db16bf47da9a5bd,car-detailers,The Perfect Drip,+1-971-267-5587,Salem,Marion,OR,A,third_party_only,https://instagram.com/theperfectdrip?igshid=mrq1e054ws5h,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54bff70bf96c0001:0xb1188077adbdc7d7,car-detailers,Willamette Auto Detail,+1-503-743-1110,Salem,Marion,OR,B,functional_with_objective_deficiency,https://willametteautodetail.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x575addb2dfd24f9:0xe42278880cc68388,car-detailers,Willamette Shine Mobile Detailing,+1-971-446-1206,Salem,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.willametteshine.com/,discovered,2026-08-16
google_maps:data_id:0x4680f702d58eda1b:0x2e1edc0caab18e09,car-detailers,A&M Mobile Detailing LLC,+1-503-881-9864,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54955df7deed7ad7:0xfd74b8c5608e2f6e,car-detailers,A1 Detailing L.L.C,+1-503-710-5359,Woodburn,Marion,OR,A,broken_or_unreachable,http://a1detailingllc.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4a2b52842b754e35:0x6321986084635379,car-detailers,AU Mobile Detailing,+1-503-891-8218,Woodburn,Clackamas,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://aumobiledetailing.com/,discovered,2026-08-16
google_maps:data_id:0x4f0da292ac4739a7:0x829433d0727a814a,car-detailers,AllExteriorsDetailing,+1-971-338-6562,Woodburn,Crook,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xac4a97edca900131:0x12ef7232f09ae03d,car-detailers,AllExteriorsDetailing,+1-971-338-6562,Woodburn,Marion,OR,A,no_website_link_listed,,discovered,2026-08-16
google_maps:data_id:0x549559491a82898f:0x163ff5708a0bfaf7,car-detailers,BNB Detailing,+1-971-343-2534,Woodburn,Marion,OR,A,broken_or_unreachable,http://bookyourdetailing.com/bnb,exported_2026-08-16,2026-08-16
google_maps:data_id:0x82554eed5ea0f421:0x6aa4c4a24171de25,car-detailers,CSG auto detailing,+1-503-868-1421,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x60ee26091121e897:0xb6234ae09ac0bf06,car-detailers,Cortez Automotive Detailing LLC,+1-503-602-7636,Woodburn,Clackamas,OR,A,third_party_only,http://cortez-automotive-detailing.square.site/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54955fc77cef8921:0xcd6ee225c7485ad5,car-detailers,Curts Shop,+1-503-982-8317,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x62b572f31da2bdfb:0x1bd2e8629c300758,car-detailers,Driptrackz Detail,+1-503-383-1226,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54955f17bced2509:0xc73d30bf19efa2a7,car-detailers,Espy's Automotive Detail's LLC,+1-936-239-7414,Woodburn,Marion,OR,B,functional_with_objective_deficiency,http://espyspaintcorrections.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4e42b899dfcb527f:0x18accd6f61f5ac8d,car-detailers,Final Form Auto Detail LLC,+1-503-951-9091,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54955c253861ab25:0x9f710cfc410c6c39,car-detailers,Huerta's Car Detailing,+1-503-951-2090,Woodburn,Marion,OR,NOT_QUALIFIED,functional_no_supported_deficiency,http://www.huertadetail.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15761021582622703078,discovered,2026-08-16
google_maps:data_id:0x54955d09cbad66b7:0x14f764ff51e45a6d,car-detailers,JAS Mobile Auto Detailing,+1-503-902-8361,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4e58f75bc3e5d491:0xa1a68041f1f6f920,car-detailers,JDetailing,+1-503-868-9113,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0xa2681059c827ffed:0x9652364fe79ebf96,car-detailers,Jaguar Detailing,+1-503-989-2097,Woodburn,Marion,OR,B,functional_with_objective_deficiency,https://jaguardetailing.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x549561c3368f1b9f:0x24a771fc352a4f0f,car-detailers,Luxe Detailing & Tint,+1-541-218-5390,Woodburn,Clackamas,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54955f9d12980e53:0xfb67c33e6197b2ba,car-detailers,ODJ Auto Details,+1-971-772-9730,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54955d96b8e3c693:0x3b92f57a97619,car-detailers,Oregon Motor Luxe,+1-503-800-3679,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x69c84473e464527b:0x61df1561cec64c0e,car-detailers,Oregon Motor Luxe,+1-503-800-1826,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x54955dea65a07e6f:0xd16f4779ae3c8207,car-detailers,PNW Auto Detailing,+1-503-819-3129,Woodburn,Marion,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x4019bf88da494d47:0xe4a5a8329aaa979,car-detailers,4Extremedetails,+1-971-443-1256,Gresham,Multnomah,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://www.pdx4extremedetails.com/,discovered,2026-08-16
google_maps:data_id:0x54959f62d7d08a39:0x3a1eca397e25707,car-detailers,AAD Ceramic Coatings,+1-503-206-9544,Gresham,Multnomah,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://aadceramiccoatings.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp,discovered,2026-08-16
google_maps:data_id:0x54959f3e8cfd5ff1:0x94ea0a6f1f0bfe4e,car-detailers,ADV Auto Detailing,+1-971-409-5020,Gresham,Multnomah,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x5495a3067a692965:0x447198e34d4aef25,car-detailers,AJ MOTORS DETAILING SHOP INC,+1-503-960-1043,Gresham,Multnomah,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x889962bcb86ab6a5:0x43d2d4fc184f521,car-detailers,AK Detailing,+1-503-415-1149,Gresham,Multnomah,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x8afe88f409f39c63:0xf9dd64e6108314ff,car-detailers,AsaFlex Auto Detail,+1-971-220-6043,Gresham,Multnomah,OR,NOT_QUALIFIED,functional_no_supported_deficiency,https://asaflexautodetail.com/,discovered,2026-08-16
google_maps:data_id:0x4f18aa642d49c9ab:0xa3ce90384c7a5ebb,car-detailers,Atomic Auto Detail,+1-971-420-4427,Gresham,Multnomah,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x549599a92a7f70ef:0x3a3867a1ef2fa63a,car-detailers,Auto Bliss,+1-503-420-3125,Gresham,Multnomah,OR,B,functional_with_objective_deficiency,http://www.kreasion.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x864c1927c89a37bd:0x9c606536850ef7cc,car-detailers,Awesome Headlights,+1-503-888-6848,Gresham,Multnomah,OR,B,functional_with_objective_deficiency,http://awesomeheadlights.com/,exported_2026-08-16,2026-08-16
google_maps:data_id:0x5495a39809829403:0xdc46e562c1c4f7ec,car-detailers,A’s Auto Detail & Revitalize,+1-503-421-3293,Gresham,Multnomah,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
google_maps:data_id:0x2ceb3e1fd54590c3:0xb58a1193d6930cb3,car-detailers,BRO’z auto detailing(mobile),+1-971-419-2059,Gresham,Crook,OR,A,no_website_link_listed,,exported_2026-08-16,2026-08-16
