Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Hard 2 Top Mobile Detail,,+1-510-755-4738,,"4100 Redwood Rd 20A- 706, Oakland, CA 94619, United States",Alameda,CA,P4 | Class B | website has issues | http://www.hard2topdetail.com/,,Car Detailers
J&M Auto Detailing,,+1-541-224-8223,,,Albany,OR,P4 | Class B | website has issues | https://jmautomotivedetail7.wixsite.com/j-m-auto-detailing,,Car Detailers
Raven auto detailing,,+1-541-220-1221,,,Albany,OR,P4 | Class B | website has issues | https://booking.detailermade.com/8084e7ce-abf7-4610-8bc0-aec451b1a28e,,Car Detailers
Spartan Mobile Detailing,,+1-971-301-4489,,,Albany,OR,P4 | Class B | website has issues | https://sites.google.com/view/spartanmobiledetailingllc/home?authuser=0,,Car Detailers
Precision Mobile Detailing,,+1-971-240-2707,,,Anaheim,OR,P4 | Class B | website has issues | https://precisionmobiledetailing.lovable.app/,,Car Detailers
Ashland Auto Shine,,+1-541-539-7763,,,Ashland,OR,P4 | Class B | website has issues | http://ashlandautoshine.com/,,Car Detailers
Siskiyou Cleaning Services,,+1-541-329-9185,,,Ashland,OR,P4 | Class B | website has issues | http://siskiyoucleaningservices.com/,,Car Detailers
Attention 2 Detail Mobile Auto Detailing,,+1-503-515-6578,,"9145 SW Yearling Pl, Beaverton, OR 97008, United States",Beaverton,OR,P4 | Class B | website has issues | http://www.attention2detail.biz/,,Car Detailers
Auto Aesthetics Detailing,,+1-971-407-7779,,,Beaverton,OR,P4 | Class B | website has issues | https://autoaesthetics-detailing.com/,,Car Detailers
Auto Reconditioning UBAD,,+1-503-574-4020,,"12620 SW Canyon Rd, Beaverton, OR 97005, United States",Beaverton,OR,P4 | Class B | website has issues | https://ubadautodetail.com/,,Car Detailers
BSC MOBILE DETAILING,,+1-971-238-7924,,,Beaverton,OR,P4 | Class B | website has issues | https://sites.google.com/bsc-mobiledetailing.com/bscmobiledetailing/home,,Car Detailers
Beaverton Shine Garage | Auto Detailing Beaverton,,+1-971-910-7939,,"8100 SW Miller Hill Rd, Beaverton, OR 97007, United States",Beaverton,OR,P4 | Class B | website has issues | http://beavertonshinegarage.com/,,Car Detailers
Custom Correction Mobile Detailing,,+1-971-267-7128,,"3944 SW Pinewood Way, Beaverton, OR 97078, United States",Beaverton,OR,P4 | Class B | website has issues | http://www.customcorrectiondetailing.com/,,Car Detailers
Detailor,,+1-503-703-0004,,"18051 SW Lower Boones Ferry Rd Apt 143, Tigard, OR 97224, United States",Beaverton,OR,P4 | Class B | website has issues | http://detailor.info/,,Car Detailers
Gallagher Auto Spa,,+1-503-878-5153,,"8750 SW Old Tualatin-Sherwood Rd, Tualatin, OR 97062, United States",Beaverton,OR,P4 | Class B | website has issues | http://www.gallagherautospa.com/,,Car Detailers
GoDetail Ceramic Coatings,,+1-503-386-4289,,"10950 SW 5th St, Beaverton, OR 97005, Portland, OR 97225, United States",Beaverton,OR,P4 | Class B | website has issues | https://www.godetail.com/ceramic-coating-portland/,,Car Detailers
Kreasion Auto Detailing,,+1-503-336-0524,,"2900 SE Cornelius Pass Rd Ste 337, Hillsboro, OR 97123, United States",Beaverton,OR,P4 | Class B | website has issues | http://www.kreasion.com/,,Car Detailers
Starr Detailz,,+1-503-385-7152,,,Beaverton,OR,P4 | Class B | website has issues | https://starrdetailz.com/?utm_source=omg-gbp&utm_medium=webclick,,Car Detailers
The Auto Doc Mobile Detailing,,+1-503-998-5261,,,Beaverton,OR,P4 | Class B | website has issues | https://theautodocdetailing.wixsite.com/the-auto-doc,,Car Detailers
Y's Mobile Detailing,,+1-971-268-0875,,,Beaverton,OR,P4 | Class B | website has issues | https://ysmobiledetailing.myshopify.com/,,Car Detailers
"Angels Touch Detailing, LLC",,+1-541-389-6585,,"225 NE Seward Ave, Bend, OR 97701, United States",Bend,OR,P4 | Class B | website has issues | https://angelstouchdetailing.com/,,Car Detailers
Bend Auto Detailing,,+1-541-909-8288,,,Bend,OR,P4 | Class B | website has issues | http://www.bendautodetailing.com/,,Car Detailers
Car Detailing Bend Oregon,,+1-541-640-5501,,,Bend,OR,P4 | Class B | website has issues | https://www.cardetailingbendoregon.com/,,Car Detailers
Collins Premier Auto Detailing,,+1-541-948-1818,,"21085 Quail Ln, Bend, OR 97703, United States",Bend,OR,P4 | Class B | website has issues | https://www.collinspad.com/,,Car Detailers
Drive Clear Mobile,,+1-971-344-3693,,,Bend,OR,P4 | Class B | website has issues | https://driveclearmobile.com/,,Car Detailers
Elevated Detail,,+1-541-213-4140,,"63237 Cimarron Dr, Bend, OR 97701, United States",Bend,OR,P4 | Class B | website has issues | http://elevateddetailbend.com/,,Car Detailers
JnA AutoSpa Mobile detailing,,+1-541-728-1772,,"1080 SE Hwy 97, Bend, OR 97702, United States",Bend,OR,P4 | Class B | website has issues | https://www.jnaautospamobile.com/,,Car Detailers
Joe Detail,,+1-541-640-9390,,,Bend,OR,P4 | Class B | website has issues | https://joedetail.com/,,Car Detailers
KC Detailing,,+1-503-481-5263,,,Bend,OR,P4 | Class B | website has issues | https://kalvenbangsund.wixsite.com/kc-detailing,,Car Detailers
Mario's Automotive Detailing,,+1-541-815-8555,,"20475 Brandis Ct, Bend, OR 97701, United States",Bend,OR,P4 | Class B | website has issues | http://www.mariosautomotivedetailing.com/location---contact.html,,Car Detailers
Mobile Auto Shine Society,,+1-503-931-3364,,,Bend,OR,P4 | Class B | website has issues | http://mobileautoshinesociety.net/,,Car Detailers
Nice & SHINE MOBILE Car Wash & DETAILING SERVICE,,+1-541-678-1047,,"Central, Bend, OR 97701, United States",Bend,OR,P4 | Class B | website has issues | http://www.niceandshine.us/,,Car Detailers
Porter Detailing,,+1-541-771-2715,,"2522 NE 2nd St, Bend, OR 97701, United States",Bend,OR,P4 | Class B | website has issues | https://porterdetailing.com/,,Car Detailers
[BOSSdetail],,+1-541-408-6044,,"62987 Plateau Dr, Bend, OR 97701, United States",Bend,OR,P4 | Class B | website has issues | https://bossdetailbend.com/,,Car Detailers
Dragonfly Detailing,,+1-503-502-7417,,"119 NW 4th Ave, Canby, OR 97013, United States",Canby,OR,P4 | Class B | website has issues | http://www.dragonflydetailing.com/,,Car Detailers
Prestigious Auto Collection (Auto Spa),,+1-503-476-6254,,,Canby,OR,P4 | Class B | website has issues | https://pacportland.com/,,Car Detailers
Wilsonville Auto Detail,,+1-971-280-1516,,"29030 SW Town Center Loop E, Wilsonville, OR 97070, United States",Canby,OR,P4 | Class B | website has issues | http://www.wilsonvilleautodetail.com/,,Car Detailers
Bogarts Auto Detail,,+1-541-776-6944,,"1059 Court St Suite 103, Medford, OR 97501, United States",Central Point,OR,P4 | Class B | website has issues | http://bogartsautodetail.net/,,Car Detailers
ENG Mobile Detailing,,+1-541-262-2998,,,Central Point,OR,P4 | Class B | website has issues | http://engmobiledetailing.com/,,Car Detailers
"Fully Involved Auto Detailing, LLC",,+1-541-261-6017,,,Central Point,OR,P4 | Class B | website has issues | http://www.getfiad.com/,,Car Detailers
Gloss Boss Mobile Auto Detailing,,+1-541-778-6520,,,Central Point,OR,P4 | Class B | website has issues | http://www.glossbossoregon.com/,,Car Detailers
Hands On Detail,,+1-541-776-2227,,"943 Automation Way, Medford, OR 97504, United States",Central Point,OR,P4 | Class B | website has issues | http://www.handsondetail.org/,,Car Detailers
Mainline Auto Detailing,,+1-541-816-7459,,,Central Point,OR,P4 | Class B | website has issues | https://mainlineauto.surge.sh/,,Car Detailers
Premier Detail and Polish,,+1-541-779-1684,,"4495 Table Rock Rd, Central Point, OR 97502, United States",Central Point,OR,P4 | Class B | website has issues | http://www.premierdetailnpolish.com/,,Car Detailers
Pro Cleanse Mobile Detail,,+1-541-625-3119,,,Central Point,OR,P4 | Class B | website has issues | https://www.procleansedetail.com/,,Car Detailers
Ridley's Auto Spa LLC,,+1-541-630-1765,,"3373 Perrydale Ct, Medford, OR 97501, United States",Central Point,OR,P4 | Class B | website has issues | https://ridleysautospa.com/,,Car Detailers
Rogue Gloss Auto Detailing,,+1-541-630-3874,,,Central Point,OR,P4 | Class B | website has issues | https://roguegloss.com/,,Car Detailers
Rub A Dub Auto Detailing,,+1-458-658-1288,,"400 Madrona St, Medford, OR 97501, United States",Central Point,OR,P4 | Class B | website has issues | https://www.rubadubautodetailing.com/,,Car Detailers
Saxbury’s Mobile Detail,,+1-541-200-8545,,"2580 Beall Ln, Central Point, OR 97502, United States",Central Point,OR,P4 | Class B | website has issues | https://saxburysmobiledetail.com/,,Car Detailers
Shine Time Mobile Detailing,,+1-541-326-6386,,,Central Point,OR,P4 | Class B | website has issues | http://shinetimemobiledetail.com/,,Car Detailers
Wash Buggy Auto Spa & Wrap Lab,,+1-541-778-4226,,"2718 W Main St, Medford, OR 97501, United States",Central Point,OR,P4 | Class B | website has issues | http://www.thewashbuggyautospa.com/,,Car Detailers
southern oregon detailing,,+1-541-622-2960,,,Central Point,OR,P4 | Class B | website has issues | https://polish-medford.emergent.host/,,Car Detailers
SCC Detailing & Ceramic Coatings,,+1-541-404-3637,,"160 Kruse Ave, Coos Bay, OR 97420, United States",Coos Bay,OR,P4 | Class B | website has issues | https://www.sccdetail.com/,,Car Detailers
JamesLee Auto Detailing,,+1-541-754-3628,,"820 NW Kings Blvd, Corvallis, OR 97330, United States",Corvallis,OR,P4 | Class B | website has issues | http://www.jamesleedetailing.com/,,Car Detailers
Smooth Ride Detailing LLC,,+1-541-908-9581,,"Main St, Philomath, OR 97370, United States",Corvallis,OR,P4 | Class B | website has issues | https://smoothridedetailingllc.godaddysites.com/,,Car Detailers
Sir Brush Cleaning,,+1-541-497-0635,,,Cottage Grove,OR,P4 | Class B | website has issues | https://sirbrushcleaningservices.com/,,Car Detailers
Autorem,,+1-541-788-0062,,"3780 Kathryn Ave Unit c, Springfield, OR 97478, United States",Eugene,OR,P4 | Class B | website has issues | https://www.oregonautorem.com/,,Car Detailers
C&J Cleaning Services,,+1-541-221-4309,,,Eugene,OR,P4 | Class B | website has issues | https://celery-plums-easy.squarespace.com/home,,Car Detailers
Coop's Complete Care,,+1-541-632-3852,,,Eugene,OR,P4 | Class B | website has issues | https://coopscompletecare.com/,,Car Detailers
Detail Destination,,+1-541-320-4461,,"E 12th Ave, Eugene, OR 97401, United States",Eugene,OR,P4 | Class B | website has issues | http://www.detail-destination.com/,,Car Detailers
Discount Detail - Eugene Oregon,,+1-458-319-0892,,,Eugene,OR,P4 | Class B | website has issues | https://www.discount-detail.com/,,Car Detailers
JL Mobile Detail,,+1-541-852-7394,,,Eugene,OR,P4 | Class B | website has issues | https://jlmobiledetailbooking.netlify.app/,,Car Detailers
Maximus Detail,,+1-541-525-0165,,,Eugene,OR,P4 | Class B | website has issues | https://maximusdetail.biz/,,Car Detailers
DetailX,,+1-971-777-3803,,"1040 Hartford Dr, Forest Grove, OR 97116, United States",Forest Grove,OR,P4 | Class B | website has issues | https://gavinvirden24.wixsite.com/detailx,,Car Detailers
Forest Grove Auto Detail,,+1-971-409-1049,,"1929 23rd Ave, Forest Grove, OR 97116, United States",Forest Grove,OR,P4 | Class B | website has issues | https://www.forestgroveautodetail.com/,,Car Detailers
Jonny Law Detail,,+1-503-686-9061,,,Forest Grove,OR,P4 | Class B | website has issues | http://jonnylawdetail.com/,,Car Detailers
Dyers Mobile Detailing,,+1-706-897-4510,,,Grants Pass,OR,P4 | Class B | website has issues | http://www.dyersmobiledetailing.com/,,Car Detailers
Mount.ViewAutoDetailing,,+1-541-450-8953,,,Grants Pass,OR,P4 | Class B | website has issues | https://mountviewautodetailing.godaddysites.com/,,Car Detailers
Rogue Forge Mobile Detailing,,+1-541-531-2008,,,Grants Pass,OR,P4 | Class B | website has issues | https://rogueforgedetail.com/,,Car Detailers
Route 97 Auto Detailing / RestorFx Grants Pass,,+1-541-610-7248,,"2757 Highland Ave, Grants Pass, OR 97526, United States",Grants Pass,OR,P4 | Class B | website has issues | http://www.restorfxgrantspass.com/,,Car Detailers
Auto Bliss,,+1-503-420-3125,,"2202 NW Birdsdale Ave #8, Gresham, OR 97030, United States",Gresham,OR,P4 | Class B | website has issues | http://www.kreasion.com/,,Car Detailers
Awesome Headlights,,+1-503-888-6848,,,Gresham,OR,P4 | Class B | website has issues | http://awesomeheadlights.com/,,Car Detailers
Buff & Beyond Detailing and Restoration,,+1-971-895-4091,,"19959 E Burnside St, Portland, OR 97233, United States",Gresham,OR,P4 | Class B | website has issues | https://buffandbeyonddetail.com/,,Car Detailers
Detail Pro Max Car Wash,,+1-971-500-2223,,,Gresham,OR,P4 | Class B | website has issues | https://dot.cards/detailpromax?s=s,,Car Detailers
Elite Shine Auto Detail - Mobile Detailing and Ceramic Coatings,,+1-971-325-1742,,"7430 SE 67th Ave, Portland, OR 97206, United States",Gresham,OR,P4 | Class B | website has issues | https://www.eliteshineautodetailing.com/,,Car Detailers
Epic Auto Detailing & Window Tint,,+1-503-866-5707,,"1660 NE Division St, Gresham, OR 97030, United States",Gresham,OR,P4 | Class B | website has issues | https://epicdetailingpdx.com/,,Car Detailers
Mad Dog Auto Detailing,,+1-971-444-6575,,"1690 NE Division St, Gresham, OR 97030, United States",Gresham,OR,P4 | Class B | website has issues | https://www.maddogdetails.com/,,Car Detailers
Precision Auto Detailing,,+1-503-676-9890,,"839 SW 17th Way, Troutdale, OR 97060, United States",Gresham,OR,P4 | Class B | website has issues | http://detailingprecision.com/,,Car Detailers
Prime Shine Auto Detailing,,+1-360-295-2378,,"4814 NE 107th Ave, Portland, OR 97220, United States",Gresham,OR,P4 | Class B | website has issues | https://primeshineautodetailingvancouver.site/,,Car Detailers
Rags 2 Riches Mobile Auto Detailing,,+1-971-290-1800,,,Gresham,OR,P4 | Class B | website has issues | http://rags2richesautodetailing.com/,,Car Detailers
Regular Joe's Detailing,,+1-971-404-6518,,"7491 SE Overland St, Milwaukie, OR 97222, United States",Gresham,OR,P4 | Class B | website has issues | http://regularjoesdetailing.com/,,Car Detailers
Ricky's Auto Detailing,,+1-316-347-6751,,"17255 NE Wasco St, Portland, OR 97230, United States",Gresham,OR,P4 | Class B | website has issues | http://www.rickysautodetailing.com/,,Car Detailers
Royal Detailing PDX,,+1-503-501-1014,,"15746 SE Bybee Dr, Portland, OR 97236, United States",Gresham,OR,P4 | Class B | website has issues | http://royaldetailingpdx.com/,,Car Detailers
SUPERB Detailing,,+1-503-954-7078,,,Gresham,OR,P4 | Class B | website has issues | https://superbdeats.com/,,Car Detailers
Wichoshines Auto Mobile Detailing,,+1-971-424-2804,,"11917 SE Mill Ct, Portland, OR 97216, United States",Gresham,OR,P4 | Class B | website has issues | https://calendar.app.google/c6zEv3gQtKmG7j5D8,,Car Detailers
American Quality LLC,,+1-503-679-0184,,,Happy Valley,OR,P4 | Class B | website has issues | https://americanquality-llc.com/home,,Car Detailers
Driveway Detail PDX,,+1-971-272-3550,,,Happy Valley,OR,P4 | Class B | website has issues | http://drivewaydetailpdx.wixsite.com/website,,Car Detailers
GOOD CHEM DETAILING,,+1-971-480-7591,,,Happy Valley,OR,P4 | Class B | website has issues | https://www.goodchemdetailing.com/,,Car Detailers
Golden Auto Spa,,+1-971-221-5947,,,Happy Valley,OR,P4 | Class B | website has issues | https://bookgoldenautospa.com/,,Car Detailers
H20LUX,,+1-971-263-1540,,,Happy Valley,OR,P4 | Class B | website has issues | https://h20lux.com/,,Car Detailers
J & S Carwash Sales and Service,,+1-971-940-5210,,,Happy Valley,OR,P4 | Class B | website has issues | https://jscarwashsalesandservice.com/,,Car Detailers
Noble Auto Spa,,+1-971-220-0110,,"Damascus, OR 97089, United States",Happy Valley,OR,P4 | Class B | website has issues | https://noble-auto-spa.base44.app/,,Car Detailers
Oregon City Detail,,+1-971-300-3243,,,Happy Valley,OR,P4 | Class B | website has issues | https://oregoncitydetail.com/,,Car Detailers
Prime Shine PDX,,+1-503-501-1032,,,Happy Valley,OR,P4 | Class B | website has issues | http://primeshinepdxdetailing.com/,,Car Detailers
Dynamic Detail,,+1-541-561-7038,,,Hermiston,OR,P4 | Class B | website has issues | https://dyndtl.com/,,Car Detailers
"Enlightened Flow Auto Detail LLC - Mobile Detailing, Ceramic Coating, Paint Protection",,+1-541-371-7686,,"30892 US-730, Umatilla, OR 97882, United States",Hermiston,OR,P4 | Class B | website has issues | http://enlightenedflowdetailing.com/,,Car Detailers
Zerospotdetailing,,+1-541-667-7620,,"1422 NE Garden Ln, Hermiston, OR 97838, United States",Hermiston,OR,P4 | Class B | website has issues | https://premium-business-web-2.preview.emergentagent.com/?utm_source=share,,Car Detailers
Fix-N-Foam Vehicle Solutions,,+1-971-505-1023,,,Hillsboro,OR,P4 | Class B | website has issues | http://fixnfoam.com/,,Car Detailers
JZ Shines Auto Detailing,,+1-310-310-9170,,"1407 Barker Rd, Hood River, OR 97031, United States",Hood River,OR,P4 | Class B | website has issues | http://www.jzshines.com/,,Car Detailers
A&B Automotive Mobile Detailing,,+1-541-391-9077,,,Keizer,OR,P4 | Class B | website has issues | https://abautomotive.my.canva.site/,,Car Detailers
Auto Cosmetic El Gordo,,+1-503-385-3606,,,Keizer,OR,P4 | Class B | website has issues | https://autodetailingelgordo5.godaddysites.com/?fbclid=PAAabtyxPT4OuxKHoRMOM3WcSJ8PTn4vTqVwJ6T7jft4W3omp06mQhvshsuzk_aem_th_Ae5Zb-enDu_a1l1enLcZ7fmpS0AtnRGNzu4qF7v_AoKNRS6CzZzijIFNzSwvtF969MI,,Car Detailers
Auto Detailing A1,,+1-971-716-3177,,"3297 Portland Rd NE, Salem, OR 97301, United States",Keizer,OR,P4 | Class B | website has issues | https://autodetailinga1.com/,,Car Detailers
Detailed Automotives Car Detailing Salem,,+1-971-372-8121,,"3434 Lawrence St SE, Salem, OR 97302, United States",Keizer,OR,P4 | Class B | website has issues | http://detailedautomotives.com/,,Car Detailers
EP Professional Car Detail,,+1-971-240-0164,,,Keizer,OR,P4 | Class B | website has issues | https://www.epcardetail.com/,,Car Detailers
Fine Touch Detailing LLC,,+1-503-931-5646,,"4546 Shawn Ct NE, Salem, OR 97305, United States",Keizer,OR,P4 | Class B | website has issues | https://www.finetouchdetailing.com/,,Car Detailers
GreenState Mobile Detail LLC,,+1-503-510-9499,,,Keizer,OR,P4 | Class B | website has issues | https://greenstatemobiledetail.com/,,Car Detailers
Prime Shine Car Detailing Of Hayesville,,+1-971-387-7025,,"4624 Lancaster Dr NE, Salem, OR 97305, United States",Keizer,OR,P4 | Class B | website has issues | https://primeshinemobileautodetailingsalem.site/,,Car Detailers
Prime Shine Car Detailing Of Keizer,,+1-971-385-5200,,"737 Manbrin Dr NE, Keizer, OR 97303, United States",Keizer,OR,P4 | Class B | website has issues | https://primeshinemobileautodetailingsalem.site/,,Car Detailers
Rugged Cross Auto Detail,,+1-503-930-7649,,"1292 Shady Ln NE, Keizer, OR 97303, United States",Keizer,OR,P4 | Class B | website has issues | http://ruggedcrossautodetail.net/,,Car Detailers
JL's Auto Detailing,,+1-541-810-8810,,"1501 Esplanade Ave, Klamath Falls, OR 97601, United States",Klamath Falls,OR,P4 | Class B | website has issues | http://www.jlsautodetailing.com/,,Car Detailers
SOJ Auto Detailing,,+1-541-892-2906,,"4920 Homedale Rd, Klamath Falls, OR 97603, United States",Klamath Falls,OR,P4 | Class B | website has issues | https://www.sojautodetailing.com/,,Car Detailers
MMS Detailing,,+1-208-941-4639,,,La Grande,OR,P4 | Class B | website has issues | https://marshallsmobileshine.godaddysites.com/,,Car Detailers
Armor Auto Detailing,,+1-971-328-4823,,,Lake Oswego,OR,P4 | Class B | website has issues | https://armorautodetailing.com/,,Car Detailers
Flo Auto Detail,,+1-503-902-6292,,,Lake Oswego,OR,P4 | Class B | website has issues | http://www.floautodetail.com/,,Car Detailers
Opalite Auto Aesthetics,,+1-503-683-2467,,,Lake Oswego,OR,P4 | Class B | website has issues | https://opaliteauto.com/,,Car Detailers
Paradise Auto Detailing,,+1-503-744-6976,,,Lake Oswego,OR,P4 | Class B | website has issues | https://paradisefinish.com/,,Car Detailers
Pete’s Details,,+1-503-319-8816,,,Lake Oswego,OR,P4 | Class B | website has issues | http://petesdetails.com/,,Car Detailers
Superior Shine Auto Detailing Service,,+1-503-303-4178,,"4281 SE Roethe Rd, Portland, OR 97267, United States",Lake Oswego,OR,P4 | Class B | website has issues | https://www.superiorshinepdx.com/,,Car Detailers
mad.pdx,,+1-971-245-9112,,"7749 SW Afton Ln, Tualatin, OR 97062, United States",Lake Oswego,OR,P4 | Class B | website has issues | https://www.madpdxdetail.com/,,Car Detailers
Drip Details,,+1-541-351-1941,,,Lincoln City,OR,P4 | Class B | website has issues | https://dripdetails.godaddysites.com/,,Car Detailers
Wills Auto Detailing,,+1-541-921-2576,,,Lincoln City,OR,P4 | Class B | website has issues | https://willsautodetailing.com/,,Car Detailers
AceAutoDetailLLC,,+1-541-777-3228,,"5001 SW Belmont Ln, Madras, OR 97741, United States",Madras,OR,P4 | Class B | website has issues | https://aceautodetail25.com/,,Car Detailers
The.Detailing.Don,,+1-541-699-8609,,"571 8th St, Metolius, OR 97741, United States",Madras,OR,P4 | Class B | website has issues | https://sites.google.com/view/detailingdonauto/home?authuser=5,,Car Detailers
Detail & Design,,+1-971-287-8846,,,McMinnville,OR,P4 | Class B | website has issues | https://detailanddesignn.com/,,Car Detailers
Eison's Detailing,,+1-503-487-1245,,,McMinnville,OR,P4 | Class B | website has issues | https://business.google.com/v/eisons-detaling/03757917743452700359/c2b2/_?caid=14150941396&agid=127232230524&gclid=CjwKCAjwgviIBhBkEiwA10D2j_O-PCIvKTMZi9Z79m2hQyyMhq57ROEoqog0VRetgIPQaNFrevQBnBoC4rsQAvD_BwE&gclid=CjwKCAjwgviIBhBkEiwA10D2j_O-PCIvKTMZi9Z79m2hQyyMhq57ROEoqog0VRetgIPQaNFrevQBnBoC4rsQAvD_BwE,,Car Detailers
Hakeem Auto Care - Mobile Detailer,,+1-971-375-3719,,,McMinnville,OR,P4 | Class B | website has issues | https://hakeemautocare.com/,,Car Detailers
Harris Detailing,,+1-971-678-9039,,,McMinnville,OR,P4 | Class B | website has issues | https://detailingbyharris.com/,,Car Detailers
The Real Auto Detailing,,+1-503-864-7660,,"8101 OR-99W, McMinnville, OR 97128, United States",McMinnville,OR,P4 | Class B | website has issues | https://therealautodetailing.com/,,Car Detailers
Squeaky Clean Detailing,,+1-541-227-9235,,,Medford,OR,P4 | Class B | website has issues | http://squeakycleandtl.com/home,,Car Detailers
Hand Car Wash Club Car Detailing,,+1-833-716-3639,,,Milwaukie,OR,P4 | Class B | website has issues | https://www.handcarwashclub.com/,,Car Detailers
Nw World Wash,,+1-971-384-5993,,"4701 SE 24th Ave, Portland, OR 97202, United States",Milwaukie,OR,P4 | Class B | website has issues | http://www.nwworldwash.com/,,Car Detailers
Buffys Auto Spa,,+1-650-353-1312,,,Mountain View,OR,P4 | Class B | website has issues | https://buffysautospa.wixsite.com/buffysautospa,,Car Detailers
Hostile Garage,,+1-503-341-3044,,"762 SE Boysen Ln, Dundee, OR 97115, United States",Newberg,OR,P4 | Class B | website has issues | https://www.hostilegarage.com/,,Car Detailers
NW Mobile Detail,,+1-971-217-8892,,,Newberg,OR,P4 | Class B | website has issues | https://nwmobiledetail0.godaddysites.com/,,Car Detailers
Willy's Genuine Auto Detail,,+1-503-925-1281,,"13985 SW Tualatin-Sherwood Rd #100, Sherwood, OR 97140, United States",Newberg,OR,P4 | Class B | website has issues | http://genuinedetailing.com/,,Car Detailers
BT’s Auto Detail LLC,,+1-541-264-1715,,"887 NW Burch Ln, Toledo, OR 97391, United States",Newport,OR,P4 | Class B | website has issues | https://btsautodetailing.com/,,Car Detailers
Blake's Detail Shop,,+1-541-819-9816,,"127 NW 10th St, Toledo, OR 97391, United States",Newport,OR,P4 | Class B | website has issues | https://blakesdetailshop.com/,,Car Detailers
Cbrax Mobile Detailing,,+1-541-270-6813,,,Newport,OR,P4 | Class B | website has issues | https://sites.google.com/view/cbrax-mobile-detailing/home?authuser=0,,Car Detailers
Newport Auto Detailing,,+1-541-270-5121,,,Newport,OR,P4 | Class B | website has issues | https://newportautodetailing.godaddysites.com/about-us,,Car Detailers
Sparkling Solutions Mobile Detailing,,+1-503-506-7985,,,Oregon City,OR,P4 | Class B | website has issues | http://sparklingsolutionsmd.com/,,Car Detailers
Spec Detailing,,+1-503-451-0322,,,Oregon City,OR,P4 | Class B | website has issues | https://specdetailing.com/,,Car Detailers
Aspect Auto - mobile detailing,,+1-971-801-5198,,,Portland,OR,P4 | Class B | website has issues | http://aspectauto.co/,,Car Detailers
AutoPrada Inc.,,+1-503-335-6969,,"2111 NE Martin Luther King Jr Blvd, Portland, OR 97212, United States",Portland,OR,P4 | Class B | website has issues | https://autoprada.com/,,Car Detailers
Autostyle Detail,,+1-503-523-7632,,"521 N Tillamook St, Portland, OR 97227, United States",Portland,OR,P4 | Class B | website has issues | http://autostyleportland.com/,,Car Detailers
BROADWAY AUTO DETAIL & FOAM HAND WASH,,+1-503-915-6366,,"603 NE Broadway, Portland, OR 97232, United States",Portland,OR,P4 | Class B | website has issues | http://broadwaydetailing.com/,,Car Detailers
Clean & clear Professional auto detailing llc,,+1-503-445-7777,,,Portland,OR,P4 | Class B | website has issues | http://www.detailnw.com/,,Car Detailers
Diamond Mobile Detailing LLC,,+1-971-266-1936,,,Portland,OR,P4 | Class B | website has issues | http://diamonddetailing.us/,,Car Detailers
Freshies Auto Detailing,,+1-971-710-7177,,,Portland,OR,P4 | Class B | website has issues | https://www.freshiespdx.com/,,Car Detailers
Grand Prix Auto Spa,,+1-503-222-7378,,"1405 NW Johnson St, Portland, OR 97209, United States",Portland,OR,P4 | Class B | website has issues | https://grandprixautospa.com/?utm_source=google&utm_medium=organic&utm_campaign=autospa&utm_content=gmb,,Car Detailers
Idetailpdx,,+1-503-358-2819,,,Portland,OR,P4 | Class B | website has issues | http://www.idetailpdx.net/,,Car Detailers
Mobile Car Detailing,,+1-971-303-8781,,,Portland,OR,P4 | Class B | website has issues | https://sites.google.com/view/cyan-mobile-car-detailing/home,,Car Detailers
Premium Lifestyle Detailing,,+1-503-849-5142,,"8888 NW St Helens Rd, Portland, OR 97231, United States",Portland,OR,P4 | Class B | website has issues | https://plautodetailing.com/,,Car Detailers
Star Detail Co,,+1-503-476-9508,,"4126 SE Oak St, Portland, OR 97214, United States",Portland,OR,P4 | Class B | website has issues | http://stardetailco.com/,,Car Detailers
Total Clean Auto Detailing,,+1-503-243-5729,,"6001 NE Win Sivers Dr Ste D, Portland, OR 97220, United States",Portland,OR,P4 | Class B | website has issues | https://totalcleanautodetailing.site/portland-or,,Car Detailers
nova eco auto detailing llc,,+1-971-508-3620,,"1717 SE 11th Ave, Portland, OR 97214, United States",Portland,OR,P4 | Class B | website has issues | https://novaecodetailing.com/,,Car Detailers
Diamond In The Rough Detailing and Ceramic Coatings,,+1-541-527-4777,,,Prineville,OR,P4 | Class B | website has issues | http://www.diamonddetailsupplies.com/,,Car Detailers
Flag City Detailing & Ceramic Coatings,,+1-541-647-4307,,"303 SE Jackson St Ste D, Redmond, OR 97756, United States",Prineville,OR,P4 | Class B | website has issues | http://flagcityusa.us/,,Car Detailers
MC Detail,,+1-541-640-3217,,,Prineville,OR,P4 | Class B | website has issues | https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.instagram.com/mc_detail/&ved=2ahUKEwiCvoKLo_KKAxUAADQIHULrLA4QFnoECAwQAQ&usg=AOvVaw3-2AL92R6a6GMqyP2B9a_T,,Car Detailers
Basswave Boxes LLC,,+1-541-379-0329,,"1124 NE Barager Ave, Roseburg, OR 97470, United States",Roseburg,OR,P4 | Class B | website has issues | http://basswaveboxes.com/,,Car Detailers
