origin,niche,stable_id,business_name,published_business_phone,candidate_website_url,lead_class,city,county,state,website_state
engine-v2,car-washes,google_maps:data_id:0x808f7e537c311137:0xe847adf622a26997,Mobileauto Concepts Inc,+1-415-265-3262,https://mobileautoconcepts.com/,A,Daly City,San Francisco,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x8e69490c77e0f145:0x6841f78e7c4ce678,Signature Detailing,+1-650-291-3026,https://signaturedetailing6.godaddysites.com/,B,Daly City,San Mateo,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808f7ed772f9e3e1:0x95a32858ca9968e1,Splash N Dash Car Wash,+1-650-931-0818,,A,Daly City,San Francisco,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808f9f6bc89924b1:0x9ac35bacde0e32ac,Belmont Pro Wash,+1-650-591-1923,http://belmontprowash.com/,B,Redwood City,San Mateo,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808fa300866095f5:0x530310d115134d62,Clear Water Car Wash,+1-650-556-9904,http://clearwatercw.com/,B,Redwood City,San Mateo,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808fa3e6e7205c8f:0x3414af1a8b3104f7,Drip Detail,+1-470-892-2858,,A,Redwood City,San Mateo,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fa30d7055494f:0x9e28968e49fbf762,Express Car Wash,+1-650-556-6960,,A,Redwood City,San Mateo,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808f79074774fd23:0x759a953adb98ce77,Clearwater Car Wash,+1-650-583-3939,http://clearwatercw.com/,B,San Bruno,San Mateo,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808f79b2c8396765:0xc4a5c5c7fc3ea999,G & S Truck Wash,+1-650-873-2449,,A,San Bruno,San Mateo,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808f7972fe5fac75:0xd19749e344b666d4,San Bruno Car Wash,+1-650-871-8271,,A,San Bruno,San Mateo,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808f9f53da0a676f:0x2a06485f5b976758,Clean Machine | Belmont,+1-650-591-2641,,A,San Mateo,San Mateo,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808f9f1fa6585d21:0x137c3e619cdaa1d4,Clear Water Car Wash,+1-650-588-5949,http://clearwatercw.com/,B,San Mateo,San Mateo,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808f9d1da8588065:0x5c15a13bed99fe87,U&A car detailing,+1-650-619-8822,,A,San Mateo,San Mateo,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ec1eb8e84b7c99:0xaab4e33ff6c3bfb3,Clean & Green Car Wash,+1-805-736-9500,,A,Lompoc,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ec1ebf39bdfb0b:0x7904b68905e63880,Fast Pass Car Wash Inc,+1-805-737-0011,https://www.carwashhere.com/fast-pass-car-wash-inc-lompoc-ca/,B,Lompoc,Santa Barbara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ec1fce7a564ac9:0x885ecee52fcecc2c,Lorenzana Mobile Car Wash,+1-805-315-7201,https://instagram.com/lorenzana_mobile_detailing?igshid=MzMyNGUyNmU2YQ%3D%3D&utm_source=qr,A,Lompoc,Santa Barbara,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x8f3d546ca4f88a47:0x6012a008cc6989dd,Sanchez Signature Auto Detailing,+1-805-742-6609,,A,Lompoc,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ec1ebf7d133469:0xfbd07e70cf9c0927,Speedway Car Wash,+1-805-736-2995,,A,Lompoc,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x45fbdcdac74c59ff:0x5333a1dccd6b060d,Ultimate Car Care,+1-805-741-6635,,A,Lompoc,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80e9139f564b1a8f:0x6103e3cd3bf24e66,Cortes Hand Car Wash,+1-805-886-9215,,A,Santa Barbara,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80e9138790222613:0xe62345f7ace2168,Dalee Car Bath,+1-805-965-7416,http://www.daleecarbath.com/,B,Santa Barbara,Santa Barbara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80e9407cb095b4c5:0xf186596a40756d2b,Fairview Car Wash,+1-805-967-6530,,A,Santa Barbara,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80e9407913e1f741:0x7d3c66944a975273,Goleta Hand Car Wash and Detail Center,+1-858-450-1500,,A,Santa Barbara,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80e9130769f44573:0x4cc361c3b225dbad,Janiel Mobile Auto Detail,+1-805-815-1329,,A,Santa Barbara,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80e913ebe4212787:0xdfe3b322898f386c,Luxus Car Wash,+1-805-450-9607,,A,Santa Barbara,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0xd0dabeffbed9ab5:0x8ec32ea697e5f406,Riviera Precision - Mobile Auto Detailing and Concierge,+1-619-990-4647,https://www.rivieraprecision.com/,A,Santa Barbara,Santa Barbara,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0xbc9ab07b477dc1d:0x684491aa0b2fe32f,SB Mobile wash,+1-805-324-1629,,A,Santa Barbara,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80e9147be2253051:0xf7ed64b3f4a880c8,Santa Barbara Hand Car Wash,+1-805-962-0616,http://www.santabarbarahandcarwash.com/,B,Santa Barbara,Santa Barbara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x671c216ca8d3cd6f:0x29d78a2bc2d55947,Solis Auto Spa,+1-805-618-4027,,A,Santa Barbara,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80e9415fd638462b:0x79124400884adbc0,Vico’s Mobile Auto Detailing,+1-805-252-5703,https://vicosautodetail.com/,B,Santa Barbara,Santa Barbara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ec6b5f42f902a1:0xc9e383c294e1027f,# 1 Car Wash & Gas,+1-805-922-3868,http://numberonecarwash.com/,B,Santa Maria,Santa Barbara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x6acaf10222ce6b6f:0x26bfceaafd66a5ac,Alonso’s Detailing services,+1-805-324-0684,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x2b46a0879e79c3b5:0x71939dca0af19ff1,Hunter's Auto Detailing LLC,+1-757-608-8213,https://huntersautodetailing.squarespace.com/,A,Santa Maria,Santa Barbara,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x251f0a635d1741e3:0x151fecaf52b83231,J&S detailing,+1-805-406-6776,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ec6b12fb085c25:0xc1d99d373057f8c0,Jr’s Auto Detail's,+1-805-356-5689,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8d111b41be331fcf:0x57768d50fa1368e6,OnlyCarsMobileDetailing,+1-805-878-2679,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ec132ee0692e89:0x347990aaa838d5e0,Reyes Touch Detailing,+1-805-268-5287,http://reyestouch.square.site/,A,Santa Maria,San Luis Obispo,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80ec6b57cecbe505:0x15dcc6980e310495,Santa Maria Car Wash,+1-805-925-3834,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ec6b7e1ab8b429:0xefaf8c17c1e8723c,Santa Maria Wash & Lube,+1-805-925-2439,,A,Santa Maria,Santa Barbara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80ec6c75ca489517:0x6f23d6ca89b33001,Splash N Dash Car Wash,+1-805-631-5859,http://www.splashndashcarwash.com/,B,Santa Maria,San Luis Obispo,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ec138742d01fd1:0xf1fa6cb66880c3e1,Splash N Dash Car Wash - Orcutt,+1-805-937-3243,http://www.splashndashcarwash.com/,B,Santa Maria,Santa Barbara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ec6cb1c92e5883:0x9b91e6e101344bef,Splash N Dash Car Wash - Santa Maria,+1-805-352-1103,https://splashndashcarwash.com/,B,Santa Maria,Santa Barbara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80ec6b7e052b72f3:0xb4162f2e8ca66e04,Splash n Dash Car Wash,+1-805-314-2967,http://splashndashcarwash.com/,B,Santa Maria,Santa Barbara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x791fc6b36016919:0xe45900841041a2f4,Cali_detailz,+1-408-466-6738,,A,Gilroy,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x4ebbd75a6bf40679:0x78cca85084c2bbc1,Jcautodetailing Mobile LLC,+1-408-706-0439,,A,Gilroy,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8091e36dd62ed151:0x62c39c975e57f5e0,Joe's Truck/RV Wash,+1-408-842-8488,https://www.joestruckwash.com/,B,Gilroy,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808e206e0e2f7e11:0x617805d314f1bade,Monterey Vineyard Car wash,+1-408-779-0191,http://vineyardcarwash.com/,B,Gilroy,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x24039075f7cf85b9:0x71db17fe0f2fe164,A+ Carwash,+1-669-255-7401,,A,Milpitas,Fresno,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fced78ceba669:0x32d9588b22262358,Calaveras Express Car Wash,+1-408-428-9363,,A,Milpitas,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fc997e4e17fff:0xf17f409552fb783,Lafayette Car Wash,+1-408-644-2531,http://lafayettecarwash.com/,B,Milpitas,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808fcc240f586211:0xa94961bc5aee8c58,Loop Car Wash And Gas Station,+1-408-259-7816,,A,Milpitas,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fc9645c5647d9:0x693c3a174d04c629,Milpitas Car Wash,+1-408-513-6199,,A,Milpitas,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fc94dafb64ded:0xf5e33e2050eacb61,Valero,+1-408-955-0238,http://www.montaguevalero.com/,A,Milpitas,Santa Clara,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x808e20642b15bca7:0xe01026126f969045,Morgan Hill Car Wash & Gift Shop,+1-408-779-5477,http://www.mhcarwash.com/,B,Morgan Hill,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808fb74bdd56fa89:0xb89c512715c1808e,Clear Water Car Wash,+1-650-641-2396,https://clearwatercw.com/,B,Mountain View,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x67c67cb4258756f3:0x7e51807211d13ba5,DT Mobile Detailing,+1-530-979-6513,,A,Mountain View,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fb1cebe104b6b:0x6822fb3790f7b91b,Kaady Car Washes,+1-650-668-6844,https://www.kaady.com/,B,Mountain View,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808fb6ee7de29d37:0xc478ef9f8f1abbd7,Lozano Car Wash,+1-408-245-7737,,A,Mountain View,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fba08c258a1c7:0xf5c0fbdd886c1836,SV Express Automatic Car Wash,+1-650-427-0099,,A,Mountain View,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fb6f211ad3081:0x97c8bcb340503292,Sunnyvale Auto Spa,+1-408-720-0224,,A,Mountain View,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fb62111caa583:0x735e49afa96b8827,Sunnyvale Car Spa,+1-408-736-9562,https://www.carspasunnyvale.com/,B,Mountain View,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808fb422eecd73d1:0x7ef20d42fe079c37,100% Hand Car Wash,+1-408-733-9111,,A,Palo Alto,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fbb7275a2d8d9:0x61d565e6496a8610,Roger's cardetailing,+1-415-889-7428,https://www.facebook.com/profile.php?id=61585200853018&mibextid=ZbWKwL,A,Palo Alto,Santa Clara,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x808e33d93a8ca301:0x45faaa3d75d60c6f,Blossom Hill Car Wash,+1-408-448-6489,https://www.blossomhillcarwash.com/,A,San Jose,Santa Clara,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x808e330b5949353f:0x647fb6f7a548b23f,Car Wash,+1-408-755-0145,,A,San Jose,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808e33c2faf63f8b:0xd3d5a1391a5443f7,Classic Car Wash,+1-408-371-2565,http://classiccarwash.com/,B,San Jose,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808e31f326d5ef29:0x42c37a3e37f38927,E-Z Clean Carwash,+1-408-226-2052,,A,San Jose,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fcd7067edc855:0x33c00c9456bf7e06,Eco Express Shine Auto Detail,+1-408-705-5836,,A,San Jose,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808e2d916521bf21:0xa50af983721df2bc,Evergreen Express Car Wash,+1-408-238-2590,https://locations.valero.com/en-us/LocationDetails/Index/3303-SAN-FELIPE-RD-SAN-JOSE-CA-95135-2000/0000005675,B,San Jose,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808e2dbf8c2b12c7:0x482ce9416e61fe5b,Four Leaf Auto Detailing,+1-408-391-7563,,A,San Jose,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808e33e04e616a87:0xf63135f5bf8ee3b6,Future Wash,+1-888-399-9274,https://www.futurewash.com/,B,San Jose,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808fcd86e1924773:0x43c2f46d8e06954f,MS Auto Detailing,+1-408-600-7474,https://www.tiktok.com/@m.s._autodetailing1013?_r=1&_t=ZP-989l982CNod,A,San Jose,Santa Clara,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x808e32e289c26a85:0x2b0f7e8322b9b2d0,San Jose Touchless Carwash,+1-408-294-1602,,A,San Jose,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fcb7eac0ff339:0xf83f82ea886982e,"Stockton Car Wash, Detail and Auto Steam Cleaning",+1-408-386-5176,,A,San Jose,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809b273e5337cfa5:0x44dba8954db941a5,Super Detail Pro,+1-916-538-3282,,A,San Jose,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fcb331ae8c809:0x9ef6119305299bbb,D&L Auto Detaling inc,+1-650-670-0549,https://www.dnlautodetailing.com/,B,Santa Clara,Santa Clara,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808fc97f6260e4d3:0xfe6c75c5251ae525,DIMZY MOBILE DETAIL,+1-669-499-0051,https://www.instagram.com/dimzymobiledetail?igsh=NTc4MTIwNjQ2YQ%3D%3D&utm_source=qr,A,Santa Clara,Santa Clara,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0xa38fcd85e7dd09d1:0xc1e4901ce03b614,PS Car Detailing - Santa Clara CA,+1-408-688-8874,,A,Santa Clara,Fresno,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808fcbdd42372439:0xdd1e84a2472960ae,Stevens Creek Xpress Car Wash,+1-408-610-1004,http://www.scxcr.com/,A,Santa Clara,Santa Clara,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x808fb7ad309b39e3:0x8e1c4d76aac66798,Sunnyvale Car Wash,+1-408-888-8359,,A,Sunnyvale,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x2500694d464754a5:0xff638be29b2cde69,Vicencio Mobile Detailing,+1-408-816-5107,,A,Sunnyvale,Santa Clara,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808e1568acd079bd:0xee0b6a31feef17ea,Splash Car Wash,+1-831-226-1466,https://splashandwash.com/,B,Santa Cruz,Santa Cruz,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808e1a568d015555:0xa3e5825c7f150eea,Fernandez Car Wash,+1-831-761-3895,https://instagram.com/fernandezcarwash?igshid=18kmr00xllhxu,A,Watsonville,Santa Cruz,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x8817244c54664551:0xbd68b9dd7a08e883,Gold Label Auto Detail,+1-831-740-2982,,A,Watsonville,San Benito,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808e1bdf7d1d73b1:0x2b1045d857780568,Los Toys Detailing,+1-831-319-9151,https://www.instagram.com/lostoysdetailing/?hl=en,A,Watsonville,Santa Cruz,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x808e1b311238181b:0x65ba40b8f0e9c6a8,Pajaro Car Wash,+1-831-406-1320,,A,Watsonville,Monterey,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808e1a558c00e8b5:0x8b28a9cace996294,Sofspra Car Wash,+1-888-999-3252,,A,Watsonville,Santa Cruz,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x4fe83fb4a6041e55:0xcc9214219a6cdd6a,Toys_auto_details,+1-831-284-9581,,A,Watsonville,Santa Cruz,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x54d2eceb9190f7bd:0xf420ca3a7fb4f9c6,Cypress Street Auto Wash,+1-530-247-1111,,A,Redding,Shasta,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x54d2edfc34015e19:0x1fec0021c46e0172,Kwik N Kleen Car Wash,+1-530-243-4211,,A,Redding,Shasta,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x54d2ebca09b517a1:0x49105e8c773f4de3,SasqWash Car Wash,+1-530-255-8774,https://www.thesasqwash.com/,B,Redding,Shasta,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808573c72d1cdafd:0x91c8d3e0ce42865a,7 Flags Express Carwash,+1-707-552-2100,https://7flagscarwash.com/vallejo-express-car-wash,B,Benicia,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80856e4ed2dcdbd5:0xc9ae7ac8c36e2f26,7 Flags Self-Service Car Wash - Benicia,+1-707-746-0777,http://www.7flagscarwash.com/,B,Benicia,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808565752d5b53e9:0x7551eccaa282e464,7 Flags Self-Service Car Wash - Martinez,+1-925-228-4221,http://www.7flagscarwash.com/,B,Benicia,Contra Costa,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x808572fdb86fb3e3:0xbc741db44c48629f,7 Flags Self-Service Car Wash - Springs Rd,+1-707-557-5151,http://7flagscarwash.com/,B,Benicia,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80856f89f185a7ed:0xc5308d0a13028dbc,Autopia Car Wash - Benicia,+1-707-751-1580,http://www.autopiacarwash.com/,B,Benicia,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80857303f8bca057:0x6ef42c3f2d96a6f9,Hi Speed Detailing Car Wash,+1-415-579-4491,,A,Benicia,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80856f64c05cc669:0xd6cfe0e7be9699c0,Not Your Normal Car Wash,+1-707-908-9626,http://www.notyournormalcarwash.com/,A,Benicia,Solano,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x8085259acc423139:0xea3edab951c6235b,Splash Zone,+1-707-678-8576,,A,Dixon,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808515451feb1007:0xd40cb6da877c9c46,7 Flags Express Car Wash,+1-707-770-1000,http://www.7flagscarwash.com/,B,Fairfield,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x8085153f11f914c7:0x4584918bcb43f5a3,Aguilar Mobile Detailing,+1-213-326-7840,,A,Fairfield,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0xafe9f543e7e138eb:0xecb2923bd0248e88,Amplified Detailing,+1-707-656-5990,,A,Fairfield,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8085159ae1c8475b:0x6f0f0a189f8fa901,Carl and Carl Customized Detail,+1-707-228-3802,,A,Fairfield,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808517ea4e4d610d:0x8d1fb1fc55c581f5,LUX Mobile Car Wash,+1-707-703-0176,,A,Fairfield,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8085143c02d82e9d:0x6e0799b0428db90f,Magic Wand Car Wash,+1-707-429-4446,,A,Fairfield,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x4a203e53f7aa15e3:0xb66467f2d2a63dbb,Newton’s Auto Details,+1-707-290-6828,https://www.newtonsautodetails.com/,B,Fairfield,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x4533152e94add8cb:0x7542761417289fea,RG Car Detailing,+1-415-757-8019,,A,Fairfield,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80853d4a5b0499ed:0x4c65ae234309edc,7 Flags Express Car Wash,+1-707-451-2493,http://www.7flagscarwash.com/,B,Vacaville,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80853d460d6646e1:0x2b7054f44ca21620,7 Flags Express Car Wash,+1-707-448-0104,http://7flagscarwash.com/,B,Vacaville,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80853d0126332265:0x44b6ef111acd22c3,7 Flags Self Service Car Wash,+1-707-448-8199,http://www.7flagscarwash.com/,B,Vacaville,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80853d4b96ff3b35:0x63afe54a8fc1b236,7 Flags Self Service Car Wash,+1-707-447-7113,http://www.7flagscarwash.com/,B,Vacaville,Solano,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x2269ca9d5377a8a5:0x80cbb59b9590fa24,Vacaville Luxe Detailing,+1-707-628-4382,,A,Vacaville,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x7d31c66c14200d1:0xea24d7fc1c13bbcf,jaquez mobile detailing services,+1-707-200-5015,,A,Vacaville,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80850d8ce5ba73eb:0x5a22cf7f4aa45ec8,Horizon Car Wash,+1-415-233-0874,,A,Vallejo,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80850d6210e1687d:0x3f35f5875db2f8ca,LJ’s mobile detailing service,+1-707-209-6766,,A,Vallejo,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80850d4a7863b279:0x2a34674193f5fcb3,M&S Mobile Car Wash & Detailing,+1-707-534-8151,,A,Vallejo,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x88eda3778faf6441:0x4026f2a64f695cfa,Super Sudz Car Care LLC,+1-229-526-8508,,A,Vallejo,Solano,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8085b1516673dd77:0x197b21dc2e4eaff2,Happy's Drive Thru Car Wash,+1-707-766-0481,https://www.happyswash.com/,B,Petaluma,Sonoma,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x8085ac3b9011da63:0x26dc360fddd899dc,Jolly Washer,+1-707-996-3337,http://www.jollywasher76.com/,B,Petaluma,Sonoma,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x80844a7a048d0663:0xa8be6a8e70e46a6d,LUV Car Wash - Commerce Blvd,+1-805-900-3525,https://www.splashexpress.com/splash-full-service-car-wash/,B,Petaluma,Sonoma,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x8085b6ab4d2dcefd:0xa1d46a6f7033e46d,Lakeville St. Touchless Car Wash,+1-707-931-1954,,A,Petaluma,Sonoma,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8085b41b857ab979:0x4684048e1fe11e35,Raintree Car Wash Inc,+1-707-766-9862,http://getawash.com/,B,Petaluma,Sonoma,CA,functional_with_objective_deficiency
engine-v2,car-washes,google_maps:data_id:0x6f2444a55ee35615:0x93ee7672069c5f27,AutoMobil King Wash,+1-707-495-5097,,A,Rohnert Park,Sonoma,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808449d6c2a1fc5d:0x3471e53158cb8a06,Avenue Car Wash,+1-707-585-0550,,A,Rohnert Park,Sonoma,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x80844b7be04d3075:0xe7a07f9320bcd7de,Gascue car detailing,+1-510-938-4102,https://instagram.com/gascuecardetailing?igshid=OGQ5ZDc2ODk2ZA==,A,Rohnert Park,Sonoma,CA,third_party_only
engine-v2,car-washes,google_maps:data_id:0x80844a7922ce92ff:0xf038093be14c828b,ProWash Car Wash,+1-707-664-8104,,A,Rohnert Park,Sonoma,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808438f5b5990097:0x911af0d4ac65437c,Jolly Washer Express,+1-707-544-4425,,A,Santa Rosa,Sonoma,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x8084396954bd1c0f:0x6de6ba81ef41f6a0,Jp car Mobile detailing,+1-832-530-7294,,A,Santa Rosa,Sonoma,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x808449002ee232bd:0x57717bd8d820b8c5,Uncle Moe Mobile Car Wash,+1-707-634-4465,https://www.unclemoemobilecleaning.com/,A,Santa Rosa,Sonoma,CA,broken_or_unreachable
engine-v2,car-washes,google_maps:data_id:0x8090532ea0be928b:0x286f788a368867c5,Big Bear Car Wash Modesto - 7th Street,+1-209-778-7366,,A,Ceres,Stanislaus,CA,no_website_link_listed
engine-v2,car-washes,google_maps:data_id:0x809053c474be6543:0x144ecb91dc418698,Graffiti Wash,+1-209-444-4106,https://www.graffitiwashmodesto.com/,B,Ceres,Stanislaus,CA,functional_with_objective_deficiency
